unique_id/0,unique_id/1,asin,product_name,product_type/0,product_type/1,helpful,rating,title,date,reviewer,reviewer_location,review_text
0743400739:wierd:stinki,,0743400739,The Camino : A Journey of the Spirit: Books: Shirley MacLaine,books,,3 of 6,1.0,Wierd,"May 14, 2005",Stinki,USA,"This is another wierd book by Shirley MacLaine: it is neither interesting nor a helpful guide book for pilgrims. The book is just a long rambling new age rant, published because the auther is ""Shirley MacLaine"".  Too bad really. Don't waste your money on this one."
B000NA2280:couldn't_get_through_it:ken_wheatley,,B000NA2280,"Eveolution: The Eight Truths of Marketing to Women: Books: Faith Popcorn,Lys Marigold",books,,,2.0,Couldn't get through it,"May 27, 2006",Ken Wheatley,"San Diego, CA","Let me start by saying that normally I'm a big Popcorn fan. I read any article that she's quoted in. I've read ""The Popcorn Report"" at least twice and loved it. The same for ""Clicking."" Great book. They're part of my permanent library.

So I was more than disappointed after the first few chapters of EVEolution. I hung in there as long as I could, but the male bashing that pervades the early part of the book overwhelmed whatever golden nuggets were in its way. I just couldn't tolerate reading any more.

Perhaps her comments about or against men are warranted in some people's view, but I didn't see how they fit in with the intent of the book. The comments seemed gratuitous and unnecessary.

So hopefully her next book will be better."
"1579906788:fairly_informative,_not_quite_what_i_was_looking_for:oo63",,1579906788,How To Make Money with Digital Photography (A Lark Photography Book): Books: Dan Heller,books,,1 of 1,2.0,"Fairly informative, not quite what I was looking for","April 5, 2007",oo63,"Los Angeles, CA USA","From the cover and a quick glances at some of the colorful photo filled chapters, this book seem promising at first. But the cliched saying of never judge a book by its cover has taken its toll. This book provides marginal advice on how to -potentially- make a profit from the wonderful world of digital photography, however, it fails to give any real world working model on how this can be accomplished.

Most of the marginally useful advices and sales model, i.e. pricing structure on stock photos, are based on the author's own personal preference and experience, rather than taking into account the wide breadth of pricing methods that exist in the real world of photography.

This is a great book for amateurs that are trying to break into the business of selling their prints from an outline or a strict table-of-content perspective of the available methods and channels of distribution to target, e.g. card stock, stock photo, art fairs, etc.

Most of topics cover seem to be more 'theoretical' than actual real-world hands down information and the author seems to expend more time, energy and care in expressing his disdain (with a condescending overtone, might I add) toward enthusiastic amateurs that aim to make it big and quick. His favorite recurring adjectives for such amateurs includes, but certainly are not limited to: prima donnas, pretentious, and pretend aficionado. Heller may be a [self-aggrandizing] professional photographer, but anyone with such high caliber should be more helpful, than pompous or supercilious. Remember Heller, you were an amateur at one point too.

Further more, Heller likes to take a seemingly interesting idea, get your hopes up and then tell you why you shouldn't pursue it because the odds are just too high against you.

Bottomline: If you are serious about licensing your photographs for use, then this book does not really cover the core foundations that you need to get your feet wet. On the otherhand, if you want to take a look at what you can do to -potentially- make a profit from your hobby, then this book basically gives you an -general- idea.

I'd give this book a 1-star for the lack of usable information and the author's cockiness, but it does contain some interesting theories and sales model to warrant a 2-star rating"
"0534595626:?:john_""psych_student""",,0534595626,"Human Memory: Books: Ian Neath,Aimee Surprenant",books,,,2.0,?,"September 16, 2006","John ""Psych Student""",,"Although I am a psych student with a pretty good GPA, I find this book difficult to understand. The difficulty seems to come from the authors' desire to condense as much information as possible in just a few hundred pages. This leads to a cryptic language, where some terms are defined only once and some sentences become a string of such words, a thing which ,personally, frustrated me"
0553589482:must_love_dogs_and_cheesy_romance:robert_b._harris,,0553589482,The Search: Books: Iris Johansen,books,,,2.0,Must love dogs and cheesy romance,"March 28, 2007",Robert B. Harris,"Chicago, IL United States","Do you like romance novels? Do you call your dogs your babies? This is the book for you. The thriller aspect of this book is far overshadowed by the romance portion, and the annoyingly repetitious mentioning of the dog could possibly drive most readers over the edge. This was my first Johansen novel, and it most certainly will be my last. Two stars for actually wrapping up the story without leaving too many loose ends."
0553589482:awful:aa,,0553589482,The Search: Books: Iris Johansen,books,,0 of 2,1.0,Awful,"September 14, 2006",AA,,"I tried, I really did, but I couldn't get beyond 100 pages.    I love Iris Johansen books but it seemed she had no joy in writing this one, almost as if she were forced to do so.  It contained none of her usual style.  The dialogue was choppy and boring and nothing made you care about the characters.  I'm still a fan and hope the next book is written in more typical IJ style."
"0782142362:...why?:maximus_odeathius_""bejita-sama""",,0782142362,Halo: Combat Evolved: Sybex Official Strategies And  Secrets: Books: Doug Radcliffe,books,,1 of 23,1.0,...why?,"November 30, 2004","Maximus Odeathius ""bejita-sama""",Limbo,"i would like to know what kind of a wuss needs to use a stradegy guide for a FIRST PERSON SHOOTER!?  i mean, they're pretty straightfoward - walk forward and kill all the bad guys you see!  how hard is that!?  Halo is an awesome game but it's REALLY not hard to figure out what to do!  i mean you'd have to be a complete MORON not to know what to do or where to go.  it tells you more than once what to do during the game - you got that extrememly annoying Cortana yacking in your ear pretty much non-stop, tellin' ya what to do.  but anyway i'm done ranting at you wusses"
"155868591X:disappointing:lynn_hoffman_""author:_the_new_short_course_in_wine""",,155868591X,"Culture Shock! Austria: A Guide to Customs And  Etiquette: Books: Susan Roraff,Julie Krejci",books,,4 of 4,2.0,Disappointing,"January 2, 2007","Lynn Hoffman ""author: The New Short Course in Wine""","Phila., PA USA","I bought this book before my first trip to Austria. I had a
sinking feeling while reading it that it was mostly a
pastiche of unusable generalizations. That turned out to be
true. What shall we do with a paragraph that tells us that
Austrian women are strong-minded and independent and
organize their homelife well, although many go to work?

This book might have some value for a person who had never
left their english-speaking homeland before and needed to
be warned that people are sometimes naked in the sauna
or at the beach. It also provides some amusing anecdotes
about language (especially viennese) and useful info about
festivals.

Mostly, though this book was good for reading aloud to
Austrian friends. I would quote it as an iron-clad
authority when their behavior didn't quite match the
book's version and thereby amused them tremendously.


--Lynn Hoffman, author of THE NEW SHORT COURSE IN WINE and
the forthcoming novel bang BANG from Kunati Books.ISBN
978160164000"
0786285672:good_for_only_the_most_clueless:richard_w._roscoe,,0786285672,"The Power Years: A User's Guide to the Rest of Your Life (Thorndike Health, Home And  Learning): Books: Ken Dychtwald,Daniel J. Kadlec",books,,20 of 33,1.0,good for only the most clueless,"October 6, 2005",Richard W. Roscoe,"Houston, TX","Good Lord, people must be busier than I thought. If you haven't been allowed to even think about your future after retirement, then maybe you will get something out of this book.  For the rest of us, this is drivel"
0785119612:pointless_revision_of_x-men_history:d._ortman,,0785119612,"X-Men: Deadly Genesis: Books: Ed Brubaker,Trevor Hairsine",books,,1 of 2,1.0,Pointless revision of X-Men history,"February 2, 2007",D. Ortman,,"I tend to like just about anything that Brubaker writes.  While I'm not as excited about his Marvel work as most others are, I have enjoyed his runs on Captain America and Daredevil.  His work outside of Marvel has been great; Sleeper is one of my favorite series over the last few years.  In general, Brubaker had not written anything that I genuinely disliked.  Then came 'Deadly Genesis'.

In short, this is a weak story with several plot holes which makes a mockery of a franchise that already has a history of reworking established continuity to poor results.  To what end?  Another Summers brother who is completely disinteresting, another story in which Professor X acts like a jerk, a dead X-Men (for absolutely no good reason), and some horrible reworking of existing long running history to cram it all in which now require secrets to have been kept by several key characters for the last 30 years.

I want to think that this story was driven by editorial mandate.  Unfortunately, this is the second instance in which Brubaker has went back and altered Marvel history from long ago.  In Captain America, he made it so that Bucky never really died in World War II.  This initially rubbed me the wrong way, but the story itself was done well, and the surrounding plots were good, so I begrudgingly went along for the ride.  I was still able to enjoy his entire run on the book.

His attempt to revise history doesn't work nearly as well here.  The key difference is that Bucky had been considered dead for so long that there was very little continuity to adjust.  He hadn't been written into any stories during all that time, so it was very easy to go and insert an alternate history for him.  In 'Deadly Genesis', Brubaker inserts events into key storylines from 30 years ago.  In order for them to work, the reader needs to believe that several key characters has kept these events a secret from that time forward.  It just doesn't work.

To make matters worse, none of the characters' motivation for anything makes any sense at all.  Characters are keeping secrets, and other characters are upset with that, and through the whole you never understand why.  It's as if Brubaker had an end goal in mind, and simply crammed in any plot device necessary to get from point A to point B - even if it required characters to act contrary to their nature or the story didn't make complete sense.

That aside, another difference between the two is simply that this series is not written as well as Captain America.  They overall plot doesn't make complete sense and the characters are presented fairly shallowly.  Reading it was more of a chore than an act of enjoyment.

The interior art is nice, though not great.  Unfortunately, the book falls so short on story alone that the art warrants almost no consideration"
"091031103X:it_wouldn't_hold_in_a_literature_course:j._moore_""arlin_moore""",,091031103X,Hidden Dangers of the Rainbow: The New Age Movement and Our Coming Age of Barbarism: Books: Constance Cumbey,books,,11 of 21,1.0,It Wouldn't Hold in a Literature Course,"July 16, 2005","J. Moore ""Arlin Moore""","Philadelphia, PA","Having recently graduated with a BA in English, I am forever doomed to read such so-called ""truth texts"" with what could only be called an eye for detail; does the author site her sources?  Credentials?  Any sort of solid evidence as to why I, as her reader, should believe a word of what she says?
The answer is, simply, no.
Ms. Cumbey quotes other texts by other zealotous fundamentalists, to be sure.  However, the credentials of these people remain a mystery.  Anyone can write a book, and anyone with enough money can get it published.  Had I the funds, I could write a ""revealing, riveting best seller"" on the nature of human genomes and cloning and my opinions of the matter; throw in a few quotes by people who may or may not sound like they know what they're talking about, and there you go.  The point is, my knowledge of such topics is sorely limited, as is Ms. Cumbey's research.  Yet somehow a book that would never earn a passing grade in a collegiate literature course for lack of research and depth of understanding is littering our shelves.  Well, I'm baffled"
"1878554174:never_recieved:a._michelsen_""agm""",,1878554174,"Beyond Heroes and Holidays: A Practical Guide to K 12 Anti Racist, Multicultural Education and Staff Development: Books: Enid Lee",books,,0 of 6,1.0,Never recieved,"September 26, 2005","A. Michelsen ""AGM""",USA,The product I ordered was not actually for sale!  Don't post an product if you don't have it in stock
"1424301629:popularized_tripe:j._smith_""scientist""",,1424301629,"Lipitor Thief of Memory: Books: Duane Graveline,Jay S. Cohen,Kilmer S. McCully",books,,25 of 95,2.0,Popularized Tripe,"September 6, 2005","J. Smith ""scientist""",Maine USA,"If you want the why and the wherefore ... stay away.  Informative to general audiences, it provides little scientific support for its contention.  With the wealth of information out there, this was not the critical review needed, nor was it terribly informative about any particular statin-caused effect"
"0739313835:inadequate!:c_brunner_""crbpe""",,0739313835,Who Let the Dogs In?: Incredible Political Animals I Have Known: Books: Molly Ivins,books,,1 of 7,2.0,Inadequate!,"March 25, 2005","C Brunner ""crbpe""","Reston, VA","Many of the columns were interesting . . . painting a picture of a vast right-ring conspiracy that Hillary Clinton first brought to the public discourse.  But it seems that most of these pieces are obsolete, without any interest either as themselves or as a theme.  Does anyone care about Texas state politics in 1989, or Phil Gramm's problems as a senator or as a presidential candidate?  Someone should have gone through this and culled out what was obsolete .. except that that would probably have left less material than would make up a book.  Just going through a bunch of previously written columns and passing them off as a book may be a cheap and easy way to publish something but it is an inadequate read"
0446518581:photocopy_of_waller's_ealier_works:nicholas_j._harmon,,0446518581,Border Music: Books: Robert James Waller,books,,,1.0,photocopy of waller's ealier works,"June 28, 2005",Nicholas J. Harmon,philadelphia,Waller should win an award for the most times reprocessing the same book and making money from it.  Come on.  Show some imagination
"0240805496:bad__habits_from_a_mediocre_book:cookiewise_""cookiewise""",,0240805496,"Animation Writing and Development, : From Script Development to Pitch (Focal Press Visual Effects and Animation): Books: Jean Ann Wright",books,,6 of 17,1.0,Bad  habits from a mediocre book,"February 25, 2005","Cookiewise ""cookiewise""","San Rafael, CA USA","If you want to write a great script, never ever ONCE think of it as anything other than telling a solid story.  This  book advances the theory that writing for animation is different than writing.  It isn't."
"0764120190:good_prep,_but_not_the_best_practice.:a._kansu",,0764120190,"How to Prepare for the SAT II Math Level II C: Books: Howard Dodge,Richard Ku",books,,2 of 7,2.0,"Good prep, but not the best practice.","May 25, 2006",A. Kansu,"Penn PA, USA","If you have this book, keep using it for the review only, but not for the tests. I suggest, use 15 Tests of Meylani for the practice"
"0471747017:disappointing:harry_w._henning_""hank""",,0471747017,"Frommer's Best Day Trips from London: 25 Great Escapes by Train, Bus or Car: Books: Stephen Brewer,Donald Olson",books,,4 of 7,1.0,Disappointing,"January 18, 2007","Harry W. Henning ""Hank""","Harpswell, ME  USA","I visit England frequently.  I have an earlier edition of this book which I find to be very useful, even now.  The new version leaves out a lot of the good places that were in the old book and it lacks credibility.  I have a hard time taking any of it seriously when it tells me that an English pint is 16 ounces.  Anyone who is serious about English beer knows that an English pint is 20 ounces"
"1581125666:just_plain_awful.:e._carter_""catlover""",,1581125666,"Caveman Chemistry: 28 Projects, from the Creation of Fire to the Production of Plastics: Books: Kevin M. Dunn",books,,0 of 12,1.0,Just plain awful.,"October 27, 2006","E. Carter ""catlover""",,"With someone like this teaching you a failing grade is the likely outcome.  Why Dunn feels it neccessary to quote from one of Shakespeare's most ridiculus plays and behave as if he is possessed is beyond me.  It's not funny or necessary and the problem is that the book is full of it - literally.
If you are looking to learn the solid fundementals of chemistry you should pass this one by and go with something like Wiley's, Chemistry - Concepts and Problems in which you begin learning immediately in a simple, straightforward manner.
For anyone to suggest that a book like this should be part of any school's curriculum is just absurd"
"0844247383:waste_of_money,_even_when_it_was_new:nicholas_a._kilduff_""sirboom""",,0844247383,Real People Working in Law: Books: Blythe Camenson,books,,,1.0,"Waste of Money, Even When It Was New","December 28, 2006","Nicholas A. Kilduff ""sirbOOm""",,"The professionals in the law field in this book aren't the type of lawyer or law professional most people want to become.  I understand not everyone becomes a six-figure-paid lawyer right out of law school, but this book is ridiculous.  It shadows a guy who wants to only be a law clerk?  Give me a break"
1569717346:utterly_disappointing_piece_of_kitsch:john_k.,,1569717346,The Ring of the Nibelung Book 2: Siegfried And  Gotterdammerung: The Twilight of the Gods: Books: P. Craig Russell,books,,0 of 6,1.0,Utterly disappointing piece of kitsch,"November 7, 2006",John K.,"Athens, Greece","The text is OK and the way the story is cut up in frames and assembled is competent, but the drawings are the work of a hack, often tacky and always styleless and garishly colored. The costumes and settings are totally lacking in imagination and carry no semantic weight. The attempts to create a visual equivalent for the musical leitmotifs of the operas are too literal and very much in the spirit of a mechanical translation from opera to comic book. An affront to connoisseurs of either opera or comics or both. Only valuable as a kitschy curiosity"
0679427430:dead_end:steven_m_schmitt,,0679427430,Wouldn't Take Nothing for My Journey Now: Books: Maya Angelou,books,,2 of 5,2.0,Dead End,"August 30, 2006",Steven M SCHMITT,"SAINT PAUL, MN USA","Every once in a while I like to pick up a book that is outside the realm of usual reading, and look for a surprise, or spark to keep the fires of imagination from dying out - it is with this mindset I picked up ""Wouldn't Take Nothing for My Journey Now.""  And what did I find as a result of my maverick literary exploration?  Ehh...

Ms. Angelou may not take anything for her journey, but based on the cover price she will take $17.00 to tell you a bit about it, and even this may not even seem like that bad a deal were it not for the fact that either her journey was bland, her insights wanting or her conclusions misguided - whatever the cause, this book is dreadful.  If you are looking for the usual meaningless new age spiritual gobble-gook; i.e., about boundaries, respect, finding ones direction, learning what it means to be a women, etc. then this journey is for you - but if you see this nonsense as the nonsense it is, you will be best served my buckling up your shoes and journeying elsewhere"
"B000H2NCYM:a_disappointment:florence_mcelligott_""flit_mcelligott""",,B000H2NCYM,"The Duke's Ballad (Witch World Chronicles): Books: Andre Norton,Lyn McConchie",books,,8 of 8,1.0,a disappointment,"June 4, 2005","Florence Mcelligott ""Flit McElligott""",Niskayuna NY,"The writing was not what I expect of Andre Norton. Too many gaps and information that is disjointed. Whether this is a consequence of collaboration I don't know. I felt this should have had a strong editor to point out where things should be tightened. For example - at the start we know Kirion has sent people to capture his sister. The book covers over 2 years, but you hardly hear of this again. I cannot imagine the sorcerer would just have let it drop.
I am a long-time fan and retired children's librarian. Sic Fi And  fantasy is my favorite genre, but this one I had to push to finish. Unsatisfying."
"1595542256:what_am_i_missing?:bookworm_""a_reader""",,1595542256,Germ: Books: Robert Liparulo,books,,1 of 7,1.0,What am I missing?,"February 14, 2007","Bookworm ""A Reader""","Providence, RI","Wow! I read all these great reviews and thought this would be a great book. Luckily, I got it out of the library And  didn't buy it. I liked it at first, but then the situations got more And  more implausible. Then I was reading it just to laugh at it. Some of the sentences in the book were completely ridiculous too. If I had the book here at work with me, maybe I could quote a couple descriptions that just had me rolling my eyes. Not a well written book at all in my humble opinion. Glad the rest of you enjoyed it anyway"
"0140156291:skip_the_book,__just_watch_the_movie:cat_eyes_""biography_junkie""",,0140156291,Riding in Cars with Boys: Confessions of a Bad Girl Who Makes Good: Books: Beverly Donofrio,books,,2 of 13,2.0,"SKIP THE BOOK,  JUST WATCH THE MOVIE","January 26, 2006","Cat Eyes ""biography_junkie""","Bay Area, CA","Need I say more than the above title suggests? Okay, so the upside of this book is that it has important life lessons and epiphanies from the voice of experience. There are some touching moments in this book, but even then there is still something the author is lacking. I saw the movie when it was in theatres and I have just finished reading the book. I liked the movie soooooooooo much better than the book. The movie was funny, entertaining, touching, personal, and sad at times. The book did not captivate me at all. I had trouble staying focused. Considering Beverly Donofrio's credentials--a bachelor's degree in English from Wesleyan University and a master of fine arts in creative writing--her quality of writing is very poor. Her quality of writing is more like someone who has only a highschool education, if even that. And not to go off topic, but since Donofrio has a master of fine arts in creative writing from a top notch school like Columbia U, then why doesn't she write about something else besides her getting pregnant in highschool and how that has changed her life? I mean, after all, the MFA is in creative writing, meaning she should be more creative rather than just write autobiographies all the time. She has only wrote 2 books--Riding in Cars With Boys, and Looking For Mary, both about her getting pregnant at a young age. If you liked the movie, just leave it at that. Don't bother reading the book unless you enjoy getting disappointed. And if you're interested in a novel or autobiography about teen pregnancy, then go to the local library. Don't get this one. There's other novels covering the same subject that are far superior to this one."
0312205511:utter_tripe:cloudberry,,0312205511,Ice Station: Books: Matthew Reilly,books,,1 of 1,1.0,utter tripe,"April 24, 2007",cloudberry,"Auckland, NZ","This is one of the silliest books I have read for a long time. It could be categorised as belonging  to the same genre of ""action fantasy"" as a number of Hollywood films.

Examples of the rules of reality being abandoned:

The action takes place in the middle of Antarctic winter, and the author even notes at one point how it's pitch dark outside, yet there are scenes on the ice that play out as if the characters could see each other.

People spend minutes in freezing water, yet pop out none the worse for the wear.

Two close allies of the United States attack a US installation on no better motivation than a claim that a ""spaceship"" has been found there, shouted once through the radio.

A 12-year-old girl goes through hours of commando troops shooting at each other in a closed facility without getting hurt physically, nor, apparently, mentally.

A prototype airplane that has been buried in ice for over ten years, but that works perfectly on the first attempt to fly it.

The stupidity goes on and on, but that's perhaps enough to give a taste. There are perhaps people who do not care about any of this, but I don't enjoy books whose author doesn't have one bit of interest in any sort of realism"
1557255059:the_emperor_has_no_clothes?:play_fair,,1557255059,How (Not) to Speak of God: Books: Peter Rollins,books,,8 of 15,1.0,The emperor has no clothes?,"February 8, 2007",play fair,,"The author writes a book that does give you a mental workout while giving valuable insight into the theological/philosophical foundations of the emerging confession. There is value in that. I look forward to reading part two, the liturgical ideas section. The emerging church is keen on praxis, but the theological underpinings of this book in part one reminds me of past mistakes within Christendom, which I had hoped we were past.
Here are some things that I am amazed do not occur to the others reviewing this book, which it might help to know:

1. Rollins does not think it's possible to really ""know"" much theology with ""certainty."" In fact, to claim to have religious certainty is to hold an ""idolatrous"" view of God that is more our idea of God than really who God is. This is because it is virtually impossible to be objective for us humans, and because in his view, God was not all that interested in presenting much of Himself in any sort of nailed down way.  The irony I could not miss was the dogmatism with which he himself expresses his own views.
He is very certain of his interpretations of ""perceptive thinkers like Nietzsche, Freud, and Marx,"" Eckhart, Augustine, etc... and is very certain that his interpretations of the scattered verses from Scripture are correct. I found his use of proof texting for his ideas to be really, really, faulty. As I'm reading along I kept jotting in the margins all the times what he said was a really pretty clear misunderstanding of the New Testament. So, be prepared for a frustrating read if you know the Bible's basic content.  He is certain that no one should be certain, but him. Ok, to be fair, he is not certain if Christianity is true, and says so on page 44, but he is certain that he should not be certain of Christianity. Nor, I guess, should you. With his view of ""critique of ideology"" how can he be so selective of what he is certain of. This seems like a self-defeating ideology.
So strong is his disdain for ""knowing"" with any real certainty that he would do away with apologetics as if it were no longer appropriate to try to base our beliefs on reason at all. I was reminded of the case Francis Schaeffer made quite well regarding those who do not have any reason to believe something is true, but who take a leap of faith and believe it anyway. Rollins needs to reread his Francis Schaeffer, in my opinion.
He says the church is not to be about giving answers, but helping raise in people: questioning. Indeed, given his views, how could he provide answers? This book may look deep. I propose, it is merely muddy.

2. He redefines age old terms. Orthodoxy is no longer about the content of what one believes, but how loosely one holds it. Certainty of revealed truth is dangerous, misinformed, idolatrous. Heresy is now a cute little thing. It has come of age. He says people will think his views undermine Christianity. We are to just take him at his word that his views won't do so, but he does not really make affirmations to give any reasonable comfort and any one would, I think, see the writing on the wall.

3. He seems to think the emerging church is the only hope for unity or evangelism in our time among post moderns. After reading his views I wonder if it is possible for post moderns, those like himself, at least, to even understand the gospel. He has not. How can he be a bridge? To be a bridge one must have footing on both shores. Christianity IS based on real events with real content that has been passed down, not without mystery, nor without debate, but in a very real and tangible way. he cannot be a bridge to something by changing that thing to something else.

4. He is right to be kind to people of other religions and to try to learn from them. The problem that is huge, and no one seems to notice, is that he seems incapable of learning or appreciating the Christians who are in other camps. He considers fundamentalists,and by logical extension many evangelicals, to be pharisees and the true heretics in his new definition of the term, heresy. I kept thinking, what kind of ""fundamentalists"" is he so angry at? He blasts the whole of that group and by extension most evangelicals, making generalizations that are misleading. Very unobjective. Unkind. Very divisive. Yet he thinks only his views can bring unity to Christendom. I can see his views bringing unity to all religions, but it will never bring unity to Christendom. He seems oblivious to the amazing amount of unity that now exists in Christendom. Times have really changed in the past 20 years. He is either unaware or has a different kind of unity in mind.

5. He makes God hopelessly difficult. God wanted, it seems, to speak in a plain brown wrapper...the common language of the people, the dust of humanity, the lowly donkey ride, the obscure but simple truth of the simple gospel. Rollins has wrapped God up in Nietzsche and while disdaining ""human reason"" as the means of knowing God has turned the living Christ who said ""I am the truth"" into an enigma of mental gymnastics that is so complex only man could concoct it. God's message is simple. It's clear where it needs to be. It hints at huge mystery beyond what is stated. Rollins makes it nearly all enigma, hinting at some possible truth out there from a winking God, who says out of one side of his mouth something is important and that we will be held accountable for knowing and obeying it, yet Who has been unwilling or incapable, given man's weaknesses, or His own lack of communication skills, to articulate it in such a way that a person can hold any theological content soundly.
If, as Tickle says, this is the Christianity of the 3rd millenium, then the Chrisitan faith is about to become the irrational man's religion, the anything goes religion, and following generations will have to deconstruct today's extreme and irrational over-reaction to fundamentalism. Peter, I can learn some stuff from you, and I'm sure some of my perception of what you were trying to say was likely lost in transmission. As it stands now I cannot agree with you on several points. Your views trouble me. Nothing against you personally.  Forgive any kind of perceived condescending tone. I hope to enjoy the rest of your book much more, though, it will for me be an upper story with out a first floor. Regardless, if it inspires I'll come back and add a star. hmmm"
0505526549:not_my_idea_of_fun.:ruth_wojtkiewicz,,0505526549,American Idle: Books: Alesia Holliday,books,,,2.0,Not my idea of fun.,"March 26, 2007",Ruth Wojtkiewicz,,"I have read other books by Alesia Holliday and enjoyed them so I looked forward to reading this book.  Unfortunately, I could not get any farther than the first 25 pages.  I even tried diving in further into the book to see if it got better and I still could not read more than 5 pages without turning away.  The best I can do to pin down why I dislike it so much is to say that it tries too hard.  No character seems to even approach reality.  They are all, including the main character and her love interest, over the top"
"1901242684:evidence?_what_evidence?:gary_orman_""advisor_on_competitive_advantage""",,1901242684,"Finding the Evidence: Books: Carol Joughin,Mike Shaw,Angela Scott",books,,,1.0,Evidence? What evidence?,"March 8, 2007","Gary Orman ""Advisor on Competitive Advantage""",,"I only glanced through this book, yet my first impression is that it is a hodge podge of unrelated research without any attempt to analyze or comment on the results or even the quality of the research conducted or of the tools applied.

I can, however, write about one of the editors, Mike Shaw, who made no attempt whatsoever to 'find the evidence' when assessing us as parents.

He works as a Consultant Child Psychiatrist in London, England and seems to specialise in offering his services as an 'expert witness' and trainer in the legal aspects of applying medical recommendations under the Mental Health Act.

We had our children taken away on the grounds that they were ""at risk of neglect"". Mike Shaw was called in as an expert witness to interview us and make recommendations. Yet the reports that he submitted to court were unbelievably sloppy and ill researched. Under cross examination, he was vague and inarticulate and could provide no concrete evidence to support his assertions and recommendations.

Luckily for us, he was so glaringly incompetent that we were allowed to repeat the process with another expert psychiatrist.

I don't know about his co-editors, but if his work is anything to go by, the material that he collated in this book can only be equally sloppy and prejudiced.

Here are some extracts from the psychiatric report that he submitted to court.  Judge for yourself whether you can take anything this man does or says seriously.

Evidence-gathering.
""On 9.8.02, I interviewed Mr And  Mrs Orman [2 hours]
""On 21.8.02, I met the family at Trent Park where I spoke to Mrs Orman alone [40 mins], witnessed contact [1 hour] and spoke to the children without their parents [20 mins] [and] I interviewed the foster carer [2 hours].

Observations.
""Mr And  Mrs Orman were friendly and co-operative throughout.[...] Mr Orman showed insight [... but] wasn't concerned that his actions may have disadvantaged the children. The couple were very robust in refuting the [welfare's] account, which they claimed was full of misunderstandings and misinformation.

""Contact took place in the park[...]The parents and children seemed happy to see each other; they chatted in animated style. [...] I wasn't aware of either parent criticising the authorities in the children's presence

""[Interviewing the children] The children seemed attentive [...] but answered ""don't know"", fell silent and looked at each other when I asked them questions [...] Erin related [a Simpsons episode where] Homer [...] had lumps coming out of his head because he kept his anger inside. I found myself wondering whether this was an oblique reference to concern about Mr Orman's temper but guessed that such an interpretation would be dismissed. [Note. This is submitted in court as an evidence-based legal document!]

Conclusions And  Recommendations
""[...] I observed Mrs Orman as shy and anxious while Mr Orman was very pleasant but forceful. [...]

""Mr and Mrs Orman say they have an easy affectionate bond with the children. So it is surprising that the foster carer finds the children uncomfortable with physical contact. [...] I think there is some insecurity in the children's attachment to their parents. [Note how this directly contradicts his own observations in the park.]

""Were Mr Orman to be caring for the children on his own, I would be concerned about his sensitivity to their needs. [...] Asked whether he had any regrets, Mr Orman didn't take any responsibility for the deprivation and disruption suffered by his children going into care. [...] Erin [who was 8 at the time] needs a parent who can stand up to her without losing their temper, and support and advise socially. I suspect Mr Orman would find this difficult.

""My concern about Mrs Orman managing the children on her own would be a recurrence of her illness. [...] I wonder whether Mrs Orman has the strength and patience to handle these very challenging [sic] children.

""[...]The children seemed very happy and natural with their parents during the contact I observed [sic] and the contact records make reference to the children wanting to go home.

""[...] returning home is likely to further retard the children's social and emotional development. [...]

""These children have very little capacity to protect themselves from what is essentially emotional deprivation and possibly abuse. [...] it is most unlikely that either parent can protect the children from any harm that the other parent might cause. I also find very plausible Ms [Charlotte] Curran's suggestion (... [in] her [written] statement) that Mr Orman dominates his wife.

""The children did not express a wish to return home when they spoke to me, but it seems safest to assume they would prefer to be at home and would be alarmed if that was not possible. [..] I believe the children need a long-term placement away from home with experienced foster carers. [...] contact should be gradually reduced.""

Mike Shaw's answers under cross-examination painted a dire picture of our mental competence and subsequent parenting abilities, but he was unable to point to any specific evidence that he had acquired in his 6-hour investigation. Yet he remained adamant in his conclusion that the children should be removed from the family indefinitely and contact gradually reduced until no further contact be allowed, so that the children could lead a normal and happy life. He could not comment on government statistics that show that 70% of all children placed in long-term foster care end up as delinquents.

Our children were eventually returned to us after we underwent a convoluted process to prove our competence as parents beyond a reasonable doubt; and the case was eventually closed.

So much for the scientific and critical appraisal of our family by a man who regularly provides expert legal evidence and trains psychiatrists in making competent medical recommendations that supposedly satisfy basic human rights conventions"
"1560103035:lots_of_drawings,_but_little_info:""andy741""",,1560103035,Animating the Looney Tunes Way (Looney Tunes Collection): Books: Walter Foster,books,,4 of 8,1.0,"lots of drawings, but little info","March 15, 2002","""andy741""","Mackinaw, IL United States","This booklet has a lot of Warner Brothers drawings, but it doesn't delve into the specifics of creating animation very well.  I'd recommend getting The Animator's Survival Kit instead as it has tons of good and well explained info on the art of creating your own animation"
