unique_id/0,unique_id/1,asin,product_name,product_type/0,product_type/1,helpful,rating,title,date,reviewer,reviewer_location,review_text
052140231X:better_than_gatsby:,,052140231X,"F. Scott Fitzgerald: The Love of the Last Tycoon: A Western (The Cambridge Edition of the Works of F. Scott Fitzgerald): Books: F. Scott Fitzgerald,Matthew J. Bruccoli",books,,1 of 1,5.0,Better than Gatsby,"June 8, 2001",,,"This is the greatest unfinished work in all of American literature, and also the best book on filmmaking ever written.  So much compassion and wisdom"
0152050647:a_two_year_old's_favorite:malcolm_louis_wang,,0152050647,Nuts to You!: Books: Lois Ehlert,books,,2 of 2,4.0,A two year old's favorite,"March 9, 2004",Malcolm Louis Wang,"Ann Arbor, MI","I am a two and a half year old boy.  I go to a parent-toddler class with my mommy, and my teacher read this story to the class.  The pictures captured my interest immediately.  The storyline is compelling.  But the most fun part is the new vocabulary I've learned from it.  I adore this book and I read it several times a day at home (I memorized the text after my teacher and my parents read it dozens of times for me).  I'll never look at a squirrel the same way again"
0064603067:get_out_your_coloring_pencils_and_crayons!:susan_park,,0064603067,"The Human Brain Coloring Book (Cos, 306): Books: Marian C. Diamond,Arnold B. Scheibel",books,,4 of 4,5.0,Get out your coloring pencils and crayons!,"October 19, 2006",Susan Park,"Minneapolis, MN","Yay--this book was fun and extremely informative.  At first, the idea of coloring at my age was a bit funny (to keep it humorous for me, I conjured up in my mind a tall, overgrown middle-aged male graduate student squeezed in a chair, hunched back looking over a desk and coloring with his set of 64 crayons).  Anyway, I digress.  As a doctoral graduate student taking a Neuroscience course--this book really helped me nail down structures of *way* too many things.  But ultimately, it helped me make the grade.  If you get the book, make sure to color in it--it really does help (not to mention a great way to relieve some stress from the day).  Otherwise, what's the use of buying a book like this--it becomes an ordinary textbook if you don't color in it."
"1571781234:thank_you_for_this_book!!!:ruth_in_baltimore,_md",,1571781234,"The Four Elements of Change: Books: Heather Ash,Vicki Noble",books,,2 of 2,5.0,Thank you for this book!!!,"August 23, 2004","Ruth in Baltimore, MD",,"This book is lovely, the perfect ""medicine"" for our hectic lives in this constantly-changing world.  It has a lot of information packed in, yet is presented in a clear, straightforward manner.  As I read the book, many things about my life and the way I react to change fell into place for me, and this book gave me not only new insights about myself, but also practical, positive ideas for better ways I can deal with change in my own life"
1582973946:absolutely_essential!_:jillie,,1582973946,"2006 Writers Market (Writer's Market): Books: Kathryn S. Brogan,Robert Lee Brewer,Joanna Masterson",books,,2 of 2,5.0,Absolutely Essential!,"April 6, 2006",Jillie,,"This books offers information that will eliminate a lot of unnecessary headache and rejection for writers who are currently published and those looking to break into the freelance field. The tips and examples are great, and there are many resources for those who want to get published. In my opinion, it's essential for making the most of your writing career."
0099502402:wodehouse_at_his_best:frank_gallagher,,0099502402,Joy in the Morning: Books: P. G. Wodehouse,books,,,5.0,Wodehouse at his best,"July 10, 2006",Frank Gallagher,,"This is a great, funny book.  It may be my favorite Jeeves and Wooster story"
"0130225118:recommended,_so_far:kojo_baloo",,0130225118,"Creating Computer Simulation Systems: An Introduction to the High Level Architecture (Book only): Books: Frederick Kuhl,Richard Weatherly,Judith Dahmann",books,,4 of 4,4.0,"Recommended, so far","October 8, 2002",Kojo baloo,"Ontario, Canada","I am at the mid-point of the book and will likely post another review when I am done. [...] The authors give the history and motivation and design decisions behind HLA. They also give many good examples, [...], allow you to get a really good feel for the important concepts of HLA by running an actual federation. One thing I will be looking for is the impact of the architecture on simulation performance, scalability in practice (as opposed to in theory), and how is HLA likely to evolve over the next couple decades.
I don't know yet whether the book is enough for you to create your first federation. If you really have NO background at all in simulation, you will still get a lot out of the first couple of chapters, plus the many references to articles written on the subject, but don't expect to find the other chapters easy. Using my background in simulation systems, I can say that HLA seems to have been very well thought out, based on real-life simulation systems, and is therefore not trivial. But that's what makes it interesting, and the book so far lives up to that"
0878148361:learning_about_options_and_futures:j._m._campbell,,0878148361,"Fundamentals of Trading Energy Futures and Options: Books: Steven Errera,Stewart L. Brown",books,,6 of 6,5.0,Learning about options and futures,"January 20, 2000",J. M. Campbell,United States,"This is a superb book for anyone who wants to learn more about futures and options, especially with specific examples to energry trading.  It is quite easy to read and very understandable for anyone untrained in finance  jargon"
3791330683:niki_for_kids:lcsw,,3791330683,"Niki's World: Niki De Saint Phalle (Adventures in Art): Books: Ulrich Krempel,Rosie Jackson,Niki De Saint Phalle",books,,2 of 2,4.0,Niki for Kids,"August 3, 2005",LCSW,"California, USA","With beautiful photos of the range of Niki's work, this children's book enables both kids and adults to get an overview of Niki's work, especially her sculptures. This is the only book I have found that has pictures of her Escondido work-- it is a magical place and one can get a feel for it through this book"
0521700345:the_deep_mojo_of_biology:the_duke,,0521700345,What Makes Biology Unique?: Considerations on the Autonomy of a Scientific Discipline: Books: Ernst Mayr,books,,,5.0,The deep mojo of Biology,"March 19, 2007",The Duke,"Indianapolis, IN USA","This was a book that finally answered my wife's questions.  She is a theologian (main stream, liberal.  Evolution is OK) and deals with science and religion frequently.  She kept asking me of my biochemical research ""is it predictive?"".  What she was asking was from my studies in protein structure could I predict the Taj Mahal?  I mumbled a great deal during those conversations.

In this book Mayr give voice and coherence to the chaos that is biology.  It is not the science of physics, where one equation rules all.  Choices, and accidents happen, and they shape future development.  That is who we are.

I recommend this book to anyone really interested in what biology is, and what is can say about how it has arrived in this place and time.

duke ou"
1592531938:handy_introduction_to_architectural_details:marco_antonio_abarca,,1592531938,"Materials, Structures, and Standards: All the Details Architects Need to Know But Can Never Find: Books: Julia McMorrough",books,,2 of 5,4.0,Handy Introduction to Architectural Details,"November 29, 2006",Marco Antonio Abarca,Colorado,"This book immodestly bills itself as a unique compilation of useful information for architects.  It is devided into six sections dealing with Measure and Drawing, Proportion and Form, Codes and Guidelines, Systems and Componenets, Characteristics of Materials and a catchall final section entitled a Compendium.  In turn, each section is illustrated with wonderful line drawings and quick run downs of architectural details.

I am doubtful that any architect or engineer would find this book helpful in their practice.  The level of detail their professions require cannot be found in this slender volume.  They rely on detailed, encyclopedic volumes of construction details.

This book is meant for architectural enthusiasts and non-professionals.  I would recommend it highly for an owner who is overseeing a bulding project.  This book is helpful in translating architectural and building terms into easily understood language. This volume would also be helpful to entry level general contractors, interior designers and people trying to design their own homes.  This book is a well written introduction to an area of study that requires years of training and access to very detailed volumes of architectural details."
"0440228239:funny_and_interesting_-_great_series!!:john_morris_""gt_dad_of_5""",,0440228239,The Squire's Tale: Books: Gerald Morris,books,,3 of 3,5.0,Funny and interesting - great series!!,"July 20, 2005","John Morris ""GT dad of 5""","Snellville, GA USA","This is the first of a great series of books. Knights and squires, quests and fairies, action and discovery ---- old stories re-told in an easy-to-read style with a dose of dry humor. Geared towards older children (my daughter LOVES them all), they don't insult the intelligence of the reader (I enjoyed them more than much of the ""grown-up"" fiction I read). The series is best when you read them in order, as you meet the characters again in future books. The books were such a hit, I actully purchased them in hardback (gasp!) so that the rest of my kids can read and re-read them as they get older. We're eagerly waiting for the 7th book (and the 8th...) to come out in print!

John Morris (no relation to author"
059068714X:great_for_detail-oriented_kids_and_vocab_building!:senora_gose,,059068714X,"I Spy Little Numbers (I Spy): Books: Jean Marzoll0,Walter Wick",books,,1 of 1,5.0,Great for detail-oriented kids and vocab building!,"November 18, 2005",Senora Gose,"Bryan, Texas","My two boys, ages 3 and 2, both pull this book off the shelf over and over. I use it to teach the younger one new vocabulary (both in English and Spanish) and the older one to continue to practice his numbers (also in both languages), as well as colors. It's a great addition to the workbook Flip Flop Spanish, and also just for fun.., my littlest, a one-year-old girl, even looks at the pages and will sit with the boys to watch them. They're sturdy pages, full of all KINDS of things. The kind of book you find something new each time you open it. It has little lists to find items as well."
0756610540:ceo_must_read:hilary_howes,,0756610540,Design (Tom Peters Essentials): Books: Tom Peters,books,,7 of 8,5.0,CEO must read,"November 11, 2005",Hilary Howes,Washington DC,I discovered this in an airport bookshop and it is a great read on a flight. I takes some of the most insightful trend study and boils it down so that anybody can get their arms around why design is the most important factor in your business today. Yes any bussiness. This is my hyperbole Tom is much better at stating the case. But when a management guru like Tom puts out a visualy interesting as well as well thought out book like this it is time to take notice. Read and use or be left in the dust
0812215559:indispensable:,,0812215559,"Cultures of Power: Lordship, Status, and Process in Twelfth-Century Europe (Middle Ages Series): Books: Thomas N. Bisson",books,,3 of 3,5.0,Indispensable,"March 31, 2000",,,"The theory behind this important collection of essays is that andquot;the history of medieval power is to be sought in microcosms.andquot; These essays demonstrate quite effectively that it can be found there as well.  Each  essay focuses on a facet of the shifting power relationships in twelfth and  thirteenth century Europe.  At issue in each are the questions of what or  who held the power to command or punish, and how that power was obtained,  kept and manifested.  This is a truly enlightening book. Of particular  interest are the essays on holding power over the truth, as well as those  dealing the formation of the nobility into a self-consciously chivalric  warrior class.  However, all the essays are intelligent and useful  explorations into the very nature and meaning of power.  Ultimately, this  book must be considered essential for any serious student of history,  casual or academic"
"1568582013:a_superb,_vital_and_most__timely_work_by_a_true_giant.:",,1568582013,"The Keys to Conflict Resolution 2 Ed: Proven Methods of Resolving Disputes Voluntarily: Books: Theodore W. Kheel,William L. Lurie",books,,6 of 8,5.0,"A superb, vital and most  timely work by a true giant.","March 4, 1999",,,"Ted Kheel has written a masterful, poignant and important book. In an increasingly litigious and contentious world, his is a voice of reason, compassion and true vision. As Karl Llewellyn observed, andquot;Technique  without compassion is a menace, and compassion without technique is a  mess.andquot; Mr. Kheel gives us both, in a manner that is brilliantly  accessible, thought-provoking and inspiring"
0743244230:couldn't_help_but_be_entertained:shawn_mansell,,0743244230,"Take a Walk on the Dark Side: Rock and Roll Myths, Legends, and Curses: Books: R. Gary Patterson",books,,6 of 9,5.0,Couldn't help but be entertained,"October 13, 2005",Shawn Mansell,,"Some of Patterson's conclusions were a bit of a reach.
Some of his segways weren't all that smooth.
But this book is just plain entertaining. It is chopped full of stories on rockstars making deals with the Devil,lingering around after death, and backed up with just enough innuendo-ish research for it to almost be believable. Well, some of it actually believable. Patterson scribes on about various rockstar-occult alliances (in particular the Rolling Stones and Led Zeppelin) and uses quotes from the musicians themselves."
157224366X:time_consuming_but_helpful:blue_ink,,157224366X,"Peaceful Mind: Using Mindfulness and Cognitive Behavioral Psychology to Overcome Depression: Books: John R. McQuaid,Paula E. Carmona,Zindel V. Segal",books,,17 of 19,4.0,time consuming but helpful,"August 28, 2005",Blue Ink,Massachusetts,"I am finding this book quite helpful to getting to know myself better and to have greater control over my emotional responses, or mood. The authors guide you through several approaches of specific steps you should take to get to know some of your core beliefs, which they say may be causing depression. You are free to choose the approach that works best for you, but you do need to try them all to see what works. It is quite time consuming. One of the approaches requires you to record your activities and asses your mood every hour. The instructions are clear and concice and examples provided are helpful, however it does take a true commitment. I suppose it may be fair to say that true change most often does take real work"
0385488564:interesting_and_exciting!:,,0385488564,Lightning On The Sun: Books: Robert Bingham,books,,3 of 4,4.0,Interesting and Exciting!,"May 31, 2001",,,"Having attended the fictitious ""Grove School"" Bingham describes in this book, I am confident in saying that it is all true.  We are all indeed messed up and destined for the Ivy League.  In any event, the fictitious ""Fairfield Academy"" does also exist.  I frequent the Grove House of Pizza and I highly recommend the chicken cutlet sub.  Bingham has written a fine text and I only wish he were alive to read these reviews now.  Hip hip hooray"
0971323186:true_genius:john_w._thomas,,0971323186,The Continual Improvement Process: Books: Craig Cochran,books,,4 of 4,5.0,True Genius,"January 3, 2004",John W. Thomas,"Marietta, GA United States","Craig Cockran has reprized his first work with a text that is as rich as it is inspiring. Detail oriented, yet captivating and simple to read, this book belongs in the library of anyone who is invested in the QI process or just starting a QI program. The writer has once again shown a unique grasp of business and the instructional process. I look forward to the next installment from this outstanding author"
0613768965:interactive_delight:elizabeth_l._rice,,0613768965,There Was an Old Lady Who Swallowed a Fly (Books with Holes (Sagebrush)): Books: Pam Adams,books,,,5.0,Interactive Delight,"January 3, 2007",Elizabeth L. Rice,Bend OR,"This version of the old favorite is an interactive delight, engaging all the senses of reader and listener as they sing and play their way through the story.  Each page offers endless possibilities to captivate the interest and attention of the youngest ""readers.""  The progressive repetion of the song makes learning it fun and easy.  All the colorful digressions, especially the silly commentaries on each page, can lead to more fun and games. Wonderfully illustrated; sturdy pages"
0787909254:excellent_overview:,,0787909254,"Student Development in College: Theory, Research, and Practice (Jossey Bass Higher and Adult Education Series): Books: Nancy J. Evans,Deanna S. Forney,Florence Guido-DiBrito",books,,4 of 4,5.0,excellent overview,"February 18, 2001",,,I also used this book in my graduate program.  This book provides an excellent overview student development theory.  It is an excellent introductory text.  I had the added benefit of using this text in a course taught by one of the authors
0395448956:the_best_dictionary_available:,,0395448956,The American Heritage Dictionary of the English Language: Books: American Heritage,books,,7 of 9,5.0,The best Dictionary available,"May 18, 2000",,,"This is by far the best dictionary on the market.  Far better than Merriam-Webster's outdated and obtuse dictionary, The American Heritage Dictionary is a dictionary for the 21st century.  It is up-to-date,  informative, pleasing to look at and browse.  I would gladly pay full price  for this dictionary.  Finally, I can discard my outdate M-W dictionary.   What a joy"
0531095274:a_thrilling_book_for_kids!!!!!:trevor_arvin,,0531095274,"Nine For California: Books: Sonia Levitin,Cat Bowman Smith",books,,,5.0,A thrilling book for kids!!!!!,"May 11, 2001",Trevor Arvin,"Fremont, CA USA",This book is geat for the whole family. The illitrations are fantastic and funny. It's about Pa who moved to California and sends a note to tell his familly to move to California. They take a stage coach from Missorii to California and it took 21 days to get there. There are funny people in this book. Ma in this book has a secret in the end so read the book to find out. Buy this book for the kids and it will make them smile so much that there smile will stay there. So buy this book right now!!!!
1559352736:the_most_touching_novel_ever_written:vinny_dog@mailexcite.com,,1559352736,Les Miserables: Books: Victor Hugo,books,,,5.0,The most Touching Novel Ever Written,"November 20, 1997",vinny_dog@mailexcite.com,USA,"I read Les Miserables after I saw the opera, and it has inspired in me more than any book I've ever read.  I don't believe one could ever find a better novel anywhere.  For everyone out there--read this now!!  There is a character that will touch everyone, no matter what type of person you are.  This novel is easy to relate to, and exciting.  It also give some insight to the unwritten history of the revolutions in France during Napolean's time.  I recommend strongly to everyone to read this book, and see the opera.  It really will effect your life"
1570763275:innovative!:joey_n._mikey,,1570763275,Knitting with Ribbon Yarn: Books: Tracy Chapman,books,,2 of 3,5.0,innovative!,"August 19, 2006",Joey N. Mikey,"Windsor, CT.-USA","A wonderful book providing a myriad of ideas for those of us who need not only a BASIC review of knitting but an introduction to a NEW world of knitting.  Thank you Chapman Tracy for such beautiful photos, tips, etc.  I've already given this book as a gift and will continue to highly recommend it"
"0375831444:from_spookiness_to_reality.:stephen_a._thoemmes_""senopah""",,0375831444,"The Science of Philip Pullman's His Dark Materials: Books: Mary Gribbin,John Gribbin",books,,1 of 1,4.0,From spookiness to reality.,"March 7, 2007","Stephen A. Thoemmes ""senopah""","AZ, USA","The trilogy just stunned me and I worked at trying to understand its complexities. Then I read this book, and everything made sense. At first I declared that the trilogy was better than 'The Lord of the Rings' but could not explain why. This book nails it. It will be wonderful if you read the trilogy, read this book, and share everything with your children. Remember when 'expanding your consciousness' was all the rage? No? That's OK.  All these books do it with a basis in science. Buy the darn books. Buy them for your friends"
0735622698:really_helpful_exercises_and_as_a_reference_book:grace_and_dean,,0735622698,"Microsoft  Windows Vista Step by Step: Books: Joan Preppernau,Joyce K. Cox,Online Training Solutions Inc.",books,,8 of 8,5.0,Really helpful exercises and as a reference book,"February 27, 2007",Grace and Dean,"San Diego, CA","I found this book to be very helpful. It doesn't just give you the steps to do little tasks like some of the other books I looked at; it explains the features and why you would use them, and shows you how to do things from start to finish.  It also has a lot of helpful hints that aren't related to the exercises--last night my husband installed Vista Business Edition and couldn't find a feature he wanted, and I was able to find the solution immediately in this book"
"007048242X:i'm_excited_about_the_2nd_edition:matthew_m._yau_""voracious_reader""",,007048242X,"Organic Synthesis: Books: Michael B Smith,Michael Smith",books,,2 of 3,4.0,I'm Excited about the 2nd Edition,"February 4, 2002","Matthew M. Yau ""Voracious reader""","San Francisco, CA","It is almost like dream comes true when I saw the revised, new second edition out at the bookstore.  The imrpoved edition not only has amended the errors or typo in its predecessor, but has graciously added new/updated materials in synthesis.  You may see it as an equivalent to Jerry March's Advanced Organic Chemistry but a whole different approach.  The sections on oxidations, reductions, and organoboranes are excellent.  Since organic synthesis is a broad and infinitely growing field, not a single book covers all the principles and gadgets of organic chemistry.  Use it as an encyclopedia or along with popular title like Nicholaou's Classics in Total Synthesis in order to enjoy the wonders of organic chemistry"
0062512943:chicken_soup_for_the_buddhist_(or_non-buddhist)_soul:,,0062512943,It's Easier Than You Think: The Buddhist Way to Happiness: Books: Sylvia Boorstein,books,,3 of 3,5.0,Chicken Soup for the Buddhist (or Non-Buddhist) Soul,"March 30, 2004",,,"I was introduced to this book while staying with a friend, and I was hooked.  I went home and bought it so that I could finish it.  I didn't know much about Buddhism before I read this book.  Ms. Boorstein's stories read a bit like the Chicken Soup for the Soul books.  She has short wonderful stories that demonstate current day people practicing  the Buddha's teachings.  You do not need to be a Buddhist to appreciate this book!  It's very inspirational.  Since this book, I have read several more books to learn about the teachings of Buddha"
0802809928:fascinating_study_of_the_structure_of_the_book_of_numbers:d._e_ward,,0802809928,Punishment and Forgiveness in Israel's Migratory Campaign: Books: Won W. Lee,books,,1 of 1,5.0,Fascinating study of the structure of the book of Numbers,"November 26, 2004",D. E WARD,"Oxford, OH USA","A commentary on a book of the Bible will generally include the commentator's outline of the structure of that book.  A good outline can greatly enhance one's understanding of a biblical book, so such outlines are important.  Rarely, though, do commentators say much about how their outlines are derived.

This book, which is based on Professor Lee's doctoral dissertation, describes and illustrates a method for outlining the structure of a large section of biblical text.  This method, called ""conceptual analysis"", is a modern version of form criticism developed by Lee's advisor, Rolf Knierim.

Lee describes conceptual analysis as an iterative process, where one begins by dividing a text into smaller units with coherent themes.  One then takes a deeper look to determine how the units fit together into an overall structure for the text.  Finally, the outline is critically evaluated and the steps repeated as needed.

Lee demonstrates the method on Num. 10:11-36:13, a challenging section of text that has been outlined in several different ways.
He divides this section into 36 units, discussing with each one the rationale for his choices.  He then argues persuasively that the key unit for the organization of the section is Num. 13:1-14:45, the account of the exploration of the Promised Land by 12 scouts, the largely negative report the scouts present to the people, and Israel's subsequent rejection of God's plan to bring them into the Promised Land.  The pivotal events in this unit largely determine the form and content of the rest of the section.

Conceptual analysis is an attempt to make the outlining of a text into a ""scientific"" process, with the goal of deriving a structure from a text rather than imposing a structure upon a text.  There is no way to completely mechanize such a process, however.  Some subjectivity is inevitable, and any outline will highlight some features of a text and deemphasize others.

In my opinion, one good measure of the value of an outline is the amount of fruit it yields in insight into the text.  By this criterion, I believe that Lee's outline of Num. 10:11-36:13 earns high marks.  His outline helps give satisfying answers to a number of questions about the text, as he explains in the latter stages of the book.

It is rare that a dissertation on form critical issues would be interesting to more than a handful of specialists.  This book is a notable exception, and I enthusiastically recommend it to all serious students of the book of Numbers."
"0500050805:excellent:""scardenas44""",,0500050805,"The Complete Valley of the Kings: Tombs and Treasures of Egypt's Greatest Pharaohs (Complete): Books: C. N. Reeves,Richard H. Wilkinson,Nicholas Reeves",books,,2 of 5,5.0,excellent,"February 10, 2004","""scardenas44""",miami,"Excellent book, if you are interest in ancient egypt, read this book, you'll learn a lot of interesting facts about the valley of the kings, the pharaohs, etc."
185695742X:don't_panic:marvin,,185695742X,Hitchhikers Guide to the Galaxy: Books: D Adams,books,,1 of 1,5.0,Don't Panic,"March 30, 2006",Marvin,,"The Hitchhiker's Guide to the Galaxy is the number one best selling book in the galaxy for many reasons. One it is slightly cheaper than others, but most important is that it has the words'Don't Panic' written in bold letters on the cover. The story of The Hitchhiker's Guide to the Galaxy revolves around this remarkable book. This story strangely begins when the earth is destroyed by a Vogon construction fleet clearing the way for a hyper space express way. The last Earthman, Arthur Dent, is saved by his best friend Ford Prefect, who is actually an alien that comed from a small palnet somewhere in the vecinity of Betelgeuse. They are soon thrown out of an air lack and rescued by the Heart of Gold using the Infinate Improbability Drive. Inside they meet up with Zaphod Beeblebrox, the two headed, three armed president of the galaxy, Trillian, an Earthwoman who Arthur failed to pick up and wnt with Zaphod, and Marvin, a parinoid android. This book tells of there amazing adventures throughought the galaxy. These adventures involve mice, an abandonded planet, a rather suprised sperm whale, and the number 42.
   I loved this book for many reasons. One reason is that it is filled with unexpected humor. Another is that it gives a good spin on life. I could always count on this book to cheer me up. Don't just stop with this book there are many others in this series."
0465041760:absorbing_even_for_the_lay_reader:sophia_dembling,,0465041760,The Ape and the Sushi Master: Cultural Reflections of a Primatologist: Books: F. B. M. De Waal,books,,2 of 2,5.0,Absorbing even for the lay reader,"July 9, 2002",Sophia Dembling,"Dallas, TX USA","I read this book even before it was assigned to my undergrad psychology class -- and then I read it again, and enjoyed it both times. De Wall does protest too much -- he's clearly answering his critics throughout -- but I found his curmudgeonly outbursts amusing. More importantly, De Wall's arguments for the existence of culture in animals are persuasive (not that I needed much persuading), and his use of anecdotes keep the book entertaining. I'm looking at my pet pooches in a whole new way these days"
0131429248:excellent_reference_text;_poor_choice_for_neophytes:ivtzaan,,0131429248,"Calculus (9th Edition): Books: Dale Varberg,Edwin Purcell,Steve Rigdon",books,,3 of 3,4.0,Excellent reference text; Poor choice for neophytes,"May 26, 2006",ivtzaan,Kansas City,"As mentioned, this book is amazingly compact, cramming three semesters of calculus and a bit of ordinary differential equations into just 800 pages. That conciseness also implies that much explanatory material and many illustrative examples are missing.

The authors mention in the preface that ""classifiers of calculus books would call this a traditional book. Most theorems are proved or left as exercises to prove..."" Nearly every result in this book has an accompanying proof. For those with a serious interest in mathematics, this is a useful resource. For most others, the presence of so many proofs can be overwhelming and probably is a turnoff.

Included with the book is a one-page detachable reference card containing a massive amount of valuable information, including common rules for derivatives and integrals, geometric formulas, a few conversion factors, trigonometric identities and graphs (very useful!), and more. The book also has a three-page comprehensive table of integrals in the inside back cover and a listing of geometric formulas in the front, along with a commemorative timeline and portraits featuring the deceased European males who made calculus possible.

Given all of this, I would highly recommend this book as an 800-page calculus reference text, or maybe as a text in an honors calculus sequence that expects to use the text throughout multiple semesters - then using it saves you money.

But for those who don't have a super-strong background or interest in math, those who are just taking calculus for a requirement or those who have never seen calculus before, or for those who are just plain math-phobic - using this book just doesn't make any sense. I wouldn't recommend it.

For those who are stuck with this book for a course, I'd suggest looking for another book to help you out. One possible book has already been mentioned in another review: Silvanus Thompson and Martin Gardner's ""Calculus Made Easy"", a book that dates back originally to 1910 (!). I've read parts of it, and the book looks good to me.

I'm sure that there are many other helpful books; try checking your local/university library or looking on Amazon for ideas. An extra calculus textbook that's more student-friendly might be a good idea.

As for the pages falling out, I haven't had a problem with it (I have the 8th edition), but I don't use the book all that much.

I haven't found any serious errors in the text, but I haven't read everything thoroughly, having only used the text for Calc III.

And, yeah, getting the student solutions manual would probably be a good idea"
"0595170706:confronts_prejudice,_develops_tolerance:reader_views_""www.readerviews.com""",,0595170706,Too Big to Miss: An Odelia Grey Mystery (Odelia Grey Mysteries): Books: Sue Ann Jaffarian,books,,4 of 4,5.0,"Confronts prejudice, develops tolerance","February 8, 2006","Reader Views ""www.readerviews.com""","Austin, Texas","Reviewed by Joanne Benham for Reader Views (2/06)

It's an ordinary Sunday afternoon for Odelia Grey.  An afternoon spent with her dysfunctional family means a stop at the grocery store on the way home to buy her favorite comfort food, Stouffer's Macaroni and cheese, to get the taste of her family (and her rotten date on Saturday night) out of her mouth.  And then she gets the phone call.....her dear friend Sophie, a staunch supporter, mentor and banner carrier for BBW----big, beautiful women---has committed suicide.  As she struggles to cope with this heartbreaking news, she has more disturbing news piled on.  Not only did Sophie commit suicide, she did it in front of dozens of eyewitnesses on her adult website!!!  With the emergence of more hidden facets of Sophie's life, Odelia finds it difficult to reconcile this new Sophie to the Sophie she knew and loved.

As Odelia digs deeper into Sophie's life, both past and present, she comes to the conclusion that Sophie would not, under any circumstances, kill herself.  With backup help from a memorable cast of characters, Odelia sets out to clear her friend's name and in the process gains a new acceptance of herself as a fat woman in a thin society.

This book was enjoyable on so many levels.  First and foremost, it is very well written.  Second, it confronts the prejudice that is openly shown to fat people in today's society and gives a gentle nudge toward developing tolerance.  And finally, it leaves you impatiently awaiting the next installment in the life of Odelia Patience Grey......the best new heroine to spring from the pages of a book in years."
0226014614:a_fascinatng_and_unique_view_of_history:kathleen_reich,,0226014614,"The Wages of Sin: Sex and Disease, Past and Present: Books: Peter Lewis Allen",books,,5 of 6,5.0,A Fascinatng and Unique View of History,"July 20, 2000",Kathleen Reich,"Oakland, CA","Peter Allen takes three of the most compelling aspects of human history--sex, disease, and religion--and weaves them together in a fascinating exposition of how religious authorities in the West have viewed  disease since the late Middle Ages. His book discusses the histories of  lovesickness, leprosy, syphilis, plague, masturbation, and of course AIDS.  For each disease (and yes, masturbation was considered a serious disease  well into the 20th Century!), he discusses how sex, and the sins associated  with it, figured into the religious and popular views of illness. Allen's  book is meticulously researched (he read texts in the original French,  Latin, German, and Italian) and elegantly  written. It is a far easier read  than most academic works. Most importantly, it offers insight into how  religious and sexual  intolerance can hamper the fight against disease,  even in today's world"
0571153860:this_be_the_verse:sutton,,0571153860,Collected Poems: Books: Philip Larkin,books,,1 of 1,5.0,This be the verse,"March 30, 2007",Sutton,"London, England","There are two different types of Larkin poem. The first type, mostly written before 1955, are influenced by Yeats and Auden and are mediocre. The second, written when he found his voice, are amongst the most wonderful works of English literature ever written.
So what was his voice? Basically that of twentieth century man - atheistic, obsessed with sex, regretting the loss of faith and the old certainties. He takes these subjects and turns them into glorious poems. But here's the really incredible thing: he uses ordinary, uncomplicated language. No tricks, no arcane allusions, just plain English.
It can't be denied that the voice is bleak, and it is too uncompromising for some. However, those who like looking into the heart of darkness will find poems which they will remember for the rest of their lives."
1931241198:top_of_the_line:alejandro_s._rubio,,1931241198,Logo 6 (Graphis Logo Design): Books: B. Martin Pedersen,books,,,5.0,Top of the line,"March 10, 2006",Alejandro S. Rubio,,"There are so many design books, but the Graphis series always asure you the best work quality."
0534619363:a_good_read_for_the_religious_ethicist.:adam_r._frank,,0534619363,Ethics: Discovering Right and Wrong: Books: Louis P. Pojman,books,,,4.0,A good read for the religious ethicist.,"October 18, 2005",Adam R. Frank,,"Pojman does a superb job of illustrating many different approaches to ethics, providing examples of practical application of each. This helps the reader develop a critical mind, capable of reasoning his or her way through ethical dilemmas that we all face on a daily basis. Pojman is not afraid to go for the jugular on approaches in which he finds serious flaws, such as cultural and ethical relativism. The reader will find that Pojman does not adhere to one ethical theory in particular, but rather calls for reason and judgment, based on strong moral principles, in every situation. Some situtations call for a utilitarian approach, some for a virtue-ethical approach. Whatever approach he takes, however, will be based in thorough and sound reasoning. This book makes its readers want to be better people."
156414948X:a_must_read!:sheila_t.,,156414948X,"The Children of Now: Crystalline Children, Indigo Children, Star Kids, Angels on Earth, and the Phenomenon of Transitional Children: Books: Meg Blackburn Losey",books,,5 of 8,5.0,A must read!,"February 20, 2007",Sheila T.,New York,Meg Blackburn Losey has written a most informative book. I purchased an additional 4 copies which were given as gifts to the parents of young children - a wise choice from the compliments I received afterward.  A must have to understand todays gifted children. There is a wealth of knowledge inside that truly will enlighten you to the children of these times
0823055744:ultimate_airbrush_handbook:r._a._bolton,,0823055744,The Ultimate Airbrush Handbook (Crafts Highlights): Books: Pamela Shanteau,books,,8 of 9,5.0,Ultimate Airbrush Handbook,"July 21, 2005",R. A. Bolton,Australia,"Excellent. As the title states the ""ultimate"". Should be the first book purchased, borrowed or stolen for the enthusiast"
